,participant,block,net_trial,net_size,net_contents,offer_1,offer_2,offer_3,choice,switch_trial,prop_filled,raw_distance,trials_invested,net_item_idx,best_alt_idx,worst_alt_idx,goal_offer,best_alt_offer,worst_alt_offer,in_scanner,decisionRT,myopic_values_1,myopic_values_2,myopic_values_3,tree_search_item1,tree_search_item2,tree_search_item3
5088,12,41,5,47,26.6842117940006,2.34451640071793,4.79699236039083,7.39830565947515,2,0,0.567749187106397,20.3157882059994,4,2.0,3.0,1.0,4.79699236039083,7.39830565947515,2.34451640071793,1.0,,2.34451640071793,31.4812041543915,7.39830565947515,-14.9306,-6.5896,-10.1866
5089,12,41,6,47,31.4812041543915,2.77062141526071,4.88857140436842,7.84071248915385,2,0,0.669812854348755,15.5187958456085,5,2.0,3.0,1.0,4.88857140436842,7.84071248915385,2.77062141526071,1.0,,2.77062141526071,36.3697755587599,7.84071248915385,-14.4344,-5.13595,-9.8282
5090,12,41,7,47,36.3697755587599,3.0653194336735,6.23400859961721,10.6371950174148,2,0,0.773825011888508,10.6302244412401,6,2.0,3.0,1.0,6.23400859961721,10.6371950174148,3.0653194336735,1.0,,3.0653194336735,42.6037841583771,10.6371950174148,-14.23915,-2.71445,-8.0846
5091,12,41,8,47,42.6037841583771,3.21734389720946,4.54616041722086,10.8321925834953,2,0,0.906463492731428,4.3962158416229,7,2.0,3.0,1.0,4.54616041722086,10.8321925834953,3.21734389720946,1.0,,3.21734389720946,47.149944575598,10.8321925834953,-14.13035,-1.0,-7.9809
5096,12,43,1,56,0.0,5.99412608909035,5.21623331234927,6.24227496312306,2,0,0.0,56.0,0,,,,,,,1.0,,5.99412608909035,5.21623331234927,6.24227496312306,-13.11455,-13.98345,-12.9983
5097,12,43,2,56,5.21623331234927,5.87512487742896,4.27882163956461,6.26544430464263,2,0,0.0931470234348084,50.7837666876507,1,2.0,3.0,1.0,4.27882163956461,6.26544430464263,5.87512487742896,1.0,,5.87512487742896,9.49505495191388,6.26544430464263,-13.25755,-13.78365,-12.96675
5098,12,43,3,56,9.49505495191388,6.33376607716695,14.6354316802653,4.61724311928717,2,0,0.169554552712748,46.5049450480861,2,2.0,1.0,3.0,14.6354316802653,6.33376607716695,4.61724311928717,1.0,,6.33376607716695,24.1304866321792,4.61724311928717,-12.89685,-6.45975,-14.5016
5099,12,43,4,56,24.1304866321792,9.62433083958817,14.5255377651012,3.71315154986218,2,0,0.4309015470032,31.8695133678208,3,2.0,1.0,3.0,14.5255377651012,9.62433083958817,3.71315154986218,1.0,,9.62433083958817,38.6560243972804,3.71315154986218,-10.2207,-4.55235,-15.25365
5100,12,44,1,34,0.0,5.47028797994911,6.72468786353027,4.65822988499658,2,0,0.0,34.0,0,,,,,,,0.0,6.55573609500425,5.47028797994911,6.72468786353027,4.65822988499658,-9.0483,-8.04965,-10.0309
5101,12,44,2,34,6.72468786353027,6.64934893042496,5.64539181294885,4.5654851930309,2,0,0.197784937162655,27.2753121364697,1,2.0,1.0,3.0,5.64539181294885,6.64934893042496,4.5654851930309,0.0,2.12537716601219,6.64934893042496,12.3700796764791,4.5654851930309,-8.0649,-7.53795,-10.09945
5102,12,44,3,34,12.3700796764791,7.25643966269713,14.4142369513094,3.18948914505062,2,0,0.363825872837621,21.6299203235209,2,2.0,1.0,3.0,14.4142369513094,7.25643966269713,3.18948914505062,0.0,1.53309042699402,7.25643966269713,26.7843166277885,3.18948914505062,-7.63635,-2.8387,-11.55875
5103,12,44,4,34,26.7843166277885,7.61076519454314,0.315599930684824,3.28561173098749,2,0,0.787774018464368,7.21568337221148,3,2.0,1.0,3.0,0.315599930684824,7.61076519454314,3.28561173098749,0.0,2.30511575100536,7.61076519454314,27.0999165584733,3.28561173098749,-7.48485,-8.77685,-11.5799
5104,12,44,5,34,27.0999165584733,8.48651690634844,1.01918777248114,4.06182923296194,1,1,0.797056369366863,6.90008344152666,4,2.0,1.0,3.0,1.01918777248114,8.48651690634844,4.06182923296194,0.0,1.73667202499928,8.48651690634844,28.1191043309545,4.06182923296194,-6.78275,-7.5137,-10.578
5105,12,44,6,34,8.48651690634844,10.3843116158169,1.51039886105638,5.27699773862049,1,0,0.249603438422013,25.5134830936516,1,1.0,3.0,2.0,10.3843116158169,5.27699773862049,1.51039886105638,0.0,1.32244606300083,18.8708285221653,1.51039886105638,5.27699773862049,-4.5114,-13.10335,-9.33635
5106,12,44,7,34,18.8708285221653,9.21512912874795,0.0286187221251981,5.27243268908258,1,0,0.555024368298981,15.1291714778347,2,1.0,3.0,2.0,9.21512912874795,5.27243268908258,0.0286187221251981,0.0,1.17283688300813,28.0859576509133,0.0286187221251981,5.27243268908258,-2.7327,-14.1104,-9.43925
5107,12,44,8,34,28.0859576509133,9.77880602320201,-0.0931150434044453,5.82894485440574,1,0,0.826057577968038,5.91404234908671,3,1.0,3.0,2.0,9.77880602320201,5.82894485440574,-0.0931150434044453,0.0,1.03296424300061,37.8647636741153,-0.0931150434044453,5.82894485440574,-1.0,-14.08285,-8.82915
5120,12,46,1,66,0.0,5.0536292987826,6.62590968303913,5.88034419651551,2,0,0.0,66.0,0,,,,,,,0.0,0.92359885800397,5.0536292987826,6.62590968303913,5.88034419651551,-15.9594,-14.4555,-15.06425
5121,12,46,2,66,6.62590968303913,4.56427209990172,-0.690035907316561,6.94831729364644,3,1,0.100392570955138,59.3740903169609,1,2.0,3.0,1.0,-0.690035907316561,6.94831729364644,4.56427209990172,0.0,2.13754058399354,4.56427209990172,5.93587377572257,6.94831729364644,-16.4234,-19.1989,-14.258
5122,12,46,3,66,6.94831729364644,3.39149120587209,-0.75994296773057,6.76280625595502,3,0,0.105277534752219,59.0516827063536,1,3.0,1.0,2.0,6.76280625595502,3.39149120587209,-0.75994296773057,0.0,1.06642059500155,3.39149120587209,-0.75994296773057,13.7111235496015,-17.27195,-19.9218,-12.95135
5123,12,46,4,66,13.7111235496015,2.27121449823464,-1.95869266927632,5.7920495823427,3,0,0.207744296206083,52.2888764503985,2,3.0,1.0,2.0,5.7920495823427,2.27121449823464,-1.95869266927632,0.0,2.3093802479998,2.27121449823464,-1.95869266927632,19.5031731319442,-18.1635,-19.79895,-12.78535
5124,12,46,5,66,19.5031731319442,-0.760760651071746,-3.05401810513519,3.3634073414625,3,0,0.295502623211275,46.4968268680558,3,3.0,1.0,2.0,3.3634073414625,-0.760760651071746,-3.05401810513519,0.0,1.25526111999352,-0.760760651071746,-3.05401810513519,22.8665804734067,-19.8169,-20.02125,-14.005
5125,12,46,6,66,22.8665804734067,-1.78483582273998,-3.72883120514146,3.98180693566304,3,0,0.346463340506162,43.1334195265933,4,3.0,1.0,2.0,3.98180693566304,-1.78483582273998,-3.72883120514146,0.0,1.02234011299151,-1.78483582273998,-3.72883120514146,26.8483874090697,-19.9201,-20.037,-12.8819
5126,12,46,7,66,26.8483874090697,-2.22552078669678,-3.97779733236732,1.24917289843427,3,0,0.406793748622268,39.1516125909303,5,3.0,1.0,2.0,1.24917289843427,-2.22552078669678,-3.97779733236732,0.0,0.994722170013119,-2.22552078669678,-3.97779733236732,28.097560307504,-20.06465,-20.1779,-14.6974
5127,12,46,8,66,28.097560307504,-2.9487967292466,-4.9314019893764,2.13374197839562,3,0,0.425720610719757,37.902439692496,6,3.0,1.0,2.0,2.13374197839562,-2.9487967292466,-4.9314019893764,0.0,0.960172638006043,-2.9487967292466,-4.9314019893764,30.2313022858996,-20.06055,-20.0563,-13.80295
5128,12,46,9,66,30.2313022858996,14.3922971971907,-5.52171293949297,2.1903511726308,3,0,0.458050034634842,35.7686977141004,7,3.0,1.0,2.0,2.1903511726308,14.3922971971907,-5.52171293949297,0.0,2.3411028690025,14.3922971971907,-5.52171293949297,32.4216534585304,-9.2825,-20.1408,-13.3513
5129,12,46,10,66,32.4216534585304,13.162338042562,-4.81506769817458,2.35500399181904,1,1,0.491237173614097,33.5783465414696,8,3.0,1.0,2.0,2.35500399181904,13.162338042562,-4.81506769817458,0.0,1.45897841900296,13.162338042562,-4.81506769817458,34.7766574503494,-9.8654,-20.02065,-12.6188
5130,12,46,11,66,13.162338042562,14.4276522402889,-5.17281625738357,1.60714439249289,1,0,0.199429364281242,52.837661957438,1,1.0,3.0,2.0,14.4276522402889,1.60714439249289,-5.17281625738357,0.0,0.905353457012097,27.5899902828509,-5.17281625738357,1.60714439249289,-7.23535,-20.12515,-18.8761
5131,12,46,12,66,27.5899902828509,13.773854808053,-0.694934084347565,0.792902664852405,1,0,0.418030155800771,38.4100097171491,2,1.0,3.0,2.0,13.773854808053,0.792902664852405,-0.694934084347565,0.0,0.957749228997272,41.3638450909039,-0.694934084347565,0.792902664852405,-5.0652,-19.9032,-19.3422
5132,12,46,13,66,41.3638450909039,14.1827600318631,-1.34901210221044,0.281306585381304,1,0,0.626724925619756,24.6361549090961,3,1.0,3.0,2.0,14.1827600318631,0.281306585381304,-1.34901210221044,0.0,0.895882128999801,55.546605122767,-1.34901210221044,0.281306585381304,-2.9007,-19.8969,-19.5265
5133,12,46,14,66,55.546605122767,13.3679677060606,-1.2057554614315,0.526675282081076,1,0,0.841615229132833,10.453394877233,4,1.0,3.0,2.0,13.3679677060606,0.526675282081076,-1.2057554614315,0.0,0.893585943005746,68.9145728288276,-1.2057554614315,0.526675282081076,-1.0,-20.03675,-19.41615
5134,12,47,1,32,0.0,7.31402989498795,3.95046851140386,6.10759871532632,1,0,0.0,32.0,0,,,,,,,0.0,2.61563065799419,7.31402989498795,3.95046851140386,6.10759871532632,-7.12025,-10.2261,-8.12265
5135,12,47,2,32,7.31402989498795,7.16076685556736,4.16471229966956,6.00151480405128,1,0,0.228563434218373,24.685970105012,1,1.0,3.0,2.0,7.16076685556736,6.00151480405128,4.16471229966956,0.0,1.63968751998618,14.4747967505553,4.16471229966956,6.00151480405128,-5.7538,-9.9915,-8.1278
5136,12,47,3,32,14.4747967505553,8.13823713367127,4.8844379662033,6.31113880362237,1,0,0.452337398454853,17.5252032494447,2,1.0,3.0,2.0,8.13823713367127,6.31113880362237,4.8844379662033,0.0,0.891074402999948,22.6130338842266,4.8844379662033,6.31113880362237,-4.0135,-9.23145,-7.9356
5137,12,47,4,32,22.6130338842266,8.23363603700127,5.57178715152784,5.72721283702054,1,0,0.706657308882081,9.38696611577342,3,1.0,3.0,2.0,8.23363603700127,5.72721283702054,5.57178715152784,0.0,0.983567748000496,30.8466699212278,5.57178715152784,5.72721283702054,-2.5034,-8.5608,-8.5308
5138,12,47,5,32,30.8466699212278,7.26480724809214,5.84787419171341,4.62289734833714,1,0,0.96395843503837,1.15333007877215,4,1.0,2.0,3.0,7.26480724809214,5.84787419171341,4.62289734833714,0.0,1.0668635309994,38.11147716932,5.84787419171341,4.62289734833714,-1.0,-8.3865,-9.4911
5148,12,49,1,51,0.0,5.05847566504446,5.31429546630118,5.48643209207976,3,0,0.0,51.0,0,,,,,,,0.0,2.17684334800288,5.05847566504446,5.31429546630118,5.48643209207976,-13.10795,-12.97835,-12.6163
5149,12,49,2,51,5.48643209207976,5.31107042846341,-0.617441663732819,6.57235190999097,3,0,0.107577099844701,45.5135679079202,1,3.0,1.0,2.0,6.57235190999097,5.31107042846341,-0.617441663732819,0.0,1.05589174499619,5.31107042846341,-0.617441663732819,12.0587840020707,-12.85715,-17.24585,-10.60495
5150,12,49,3,51,12.0587840020707,4.53361138683305,11.3843795576153,7.79845787186972,2,1,0.236446745138642,38.9412159979293,2,3.0,2.0,1.0,7.79845787186972,11.3843795576153,4.53361138683305,0.0,2.23172230500495,4.53361138683305,11.3843795576153,19.8572418739405,-13.63915,-8.28485,-8.4183
5151,12,49,4,51,11.3843795576153,3.44860213556845,11.2451431657968,8.22472962385091,2,0,0.223223128580692,39.6156204423847,1,2.0,3.0,1.0,11.2451431657968,8.22472962385091,3.44860213556845,0.0,0.896273759004544,3.44860213556845,22.6295227234121,8.22472962385091,-14.57575,-6.49485,-10.3738
5152,12,49,5,51,22.6295227234121,4.55862476175785,11.4147684715238,8.89335109220523,2,0,0.44371613183161,28.3704772765879,2,2.0,3.0,1.0,11.4147684715238,8.89335109220523,4.55862476175785,0.0,0.925911993996124,4.55862476175785,34.0442911949359,8.89335109220523,-13.5692,-4.6132,-9.85115
5153,12,49,6,51,34.0442911949359,4.41455643441799,10.6598158724455,8.84363451426596,2,0,0.667535121469331,16.9557088050641,3,2.0,3.0,1.0,10.6598158724455,8.84363451426596,4.41455643441799,0.0,1.22400090200244,4.41455643441799,44.7041070673814,8.84363451426596,-13.69205,-2.78085,-9.91895
5154,12,49,7,51,44.7041070673814,2.91520263119643,9.73322488658763,8.71105649515568,2,0,0.876551118968263,6.2958929326186,4,2.0,3.0,1.0,9.73322488658763,8.71105649515568,2.91520263119643,0.0,0.993786676990567,2.91520263119643,54.437331953969,8.71105649515568,-15.00325,-1.0,-10.025
5155,12,50,1,44,0.0,6.62645458849874,5.40811119755403,6.33533840332196,1,0,0.0,44.0,0,,,,,,,0.0,1.15691257100843,6.62645458849874,5.40811119755403,6.33533840332196,-10.2574,-11.24925,-10.4988
5156,12,50,2,44,6.62645458849874,5.97485961405357,-0.321370278338269,8.69342472814122,3,1,0.150601240647699,37.3735454115013,1,1.0,3.0,2.0,5.97485961405357,8.69342472814122,-0.321370278338269,0.0,1.67364307299431,12.6013142025523,-0.321370278338269,8.69342472814122,-9.5845,-15.904,-8.6597
5157,12,50,3,44,8.69342472814122,5.83696742294713,-1.05214493914262,7.88286439142349,3,0,0.197577834730482,35.3065752718588,1,3.0,1.0,2.0,7.88286439142349,5.83696742294713,-1.05214493914262,0.0,0.947653493989492,5.83696742294713,-1.05214493914262,16.5762891195647,-10.94925,-16.11875,-7.56035
5158,12,50,4,44,16.5762891195647,6.19032655713649,-0.823181593181324,5.55308487464629,3,0,0.376733843626471,27.4237108804353,2,3.0,1.0,2.0,5.55308487464629,6.19032655713649,-0.823181593181324,0.0,1.64406049100216,6.19032655713649,-0.823181593181324,22.129373994211,-10.82435,-16.06,-7.65175
5159,12,50,5,44,22.129373994211,6.25748095941801,-0.700303485927902,4.15846832970852,3,0,0.50294031805025,21.870626005789,3,3.0,1.0,2.0,4.15846832970852,6.25748095941801,-0.700303485927902,0.0,1.2932920250023,6.25748095941801,-0.700303485927902,26.2878423239195,-10.6278,-16.04365,-7.7348
5160,12,50,6,44,26.2878423239195,4.35162866001434,0.360209005976541,14.0541484298905,3,0,0.597450961907262,17.7121576760805,4,3.0,1.0,2.0,14.0541484298905,4.35162866001434,0.360209005976541,0.0,0.897097819004557,4.35162866001434,0.360209005976541,40.34199075381,-12.34215,-15.7141,-2.65065
5161,12,50,7,44,40.34199075381,3.8204338507526,0.148841865228452,12.9613082807562,3,0,0.916863426222955,3.65800924618998,5,3.0,1.0,2.0,12.9613082807562,3.8204338507526,0.148841865228452,0.0,0.759037684008945,3.8204338507526,0.148841865228452,53.3032990345662,-13.01155,-15.9121,-1.0
5169,12,52,1,56,0.0,4.52459132382668,3.10875285504285,5.1429407467831,3,0,0.0,56.0,0,,,,,,,0.0,4.54350956299459,4.52459132382668,3.10875285504285,5.1429407467831,-14.5941,-15.6823,-13.94555
5170,12,52,2,56,5.1429407467831,4.41886949919013,2.12429304967398,5.0156477353152,3,0,0.0918382276211268,50.8570592532169,1,3.0,1.0,2.0,5.0156477353152,4.41886949919013,2.12429304967398,0.0,0.736583407007856,4.41886949919013,2.12429304967398,10.1585884820983,-14.6632,-16.58825,-13.10865
5171,12,52,3,56,10.1585884820983,3.07532374365597,2.10113918594572,10.8763754601537,3,0,0.181403365751755,45.8414115179017,2,3.0,1.0,2.0,10.8763754601537,3.07532374365597,2.10113918594572,0.0,0.762545649995445,3.07532374365597,2.10113918594572,21.034963942252,-15.96835,-16.6568,-7.9096
5172,12,52,4,56,21.034963942252,4.14250271794114,2.5673322696913,11.9422566161397,3,0,0.375624356111643,34.965036057748,3,3.0,1.0,2.0,11.9422566161397,4.14250271794114,2.5673322696913,0.0,0.760596128006,4.14250271794114,2.5673322696913,32.9772205583917,-14.9495,-16.2261,-5.3129
5173,12,52,5,56,32.9772205583917,2.99905480500065,2.50909609181196,11.4071471066401,3,0,0.588878938542709,23.0227794416083,4,3.0,1.0,2.0,11.4071471066401,2.99905480500065,2.50909609181196,0.0,0.796989414986456,2.99905480500065,2.50909609181196,44.3843676650318,-15.92,-16.35995,-3.68215
5174,12,52,6,56,44.3843676650318,2.88210556402458,3.79920952502784,10.2181924830392,3,0,0.792577994018425,11.6156323349682,5,3.0,2.0,1.0,10.2181924830392,3.79920952502784,2.88210556402458,0.0,0.904569245001767,2.88210556402458,3.79920952502784,54.602560148071,-16.0407,-15.3071,-2.51525
5175,12,52,7,56,54.602560148071,3.53062574512099,5.19886059286776,10.0423548173908,3,0,0.975045716929839,1.39743985192901,6,3.0,2.0,1.0,10.0423548173908,5.19886059286776,3.53062574512099,0.0,0.798537285998464,3.53062574512099,5.19886059286776,64.6449149654618,-15.4602,-13.8167,-1.0
5176,12,53,1,26,0.0,5.03341361471336,5.19349858770424,4.76018574839994,2,0,0.0,26.0,0,,,,,,,0.0,1.88719870099158,5.03341361471336,5.19349858770424,4.76018574839994,-7.6959,-7.4689,-7.9072
5177,12,53,2,26,5.19349858770424,-0.0180217264763214,5.55948374322848,5.09909174533249,2,0,0.199749945680932,20.8065014122958,1,2.0,3.0,1.0,5.55948374322848,5.09909174533249,-0.0180217264763214,0.0,1.00001432900899,-0.0180217264763214,10.7529823309327,5.09909174533249,-12.6149,-5.981,-7.60975
5178,12,53,3,26,10.7529823309327,14.9783483624881,4.98202768521118,4.24764668381513,1,1,0.413576243497412,15.2470176690673,2,2.0,1.0,3.0,4.98202768521118,14.9783483624881,4.24764668381513,0.0,1.55593289100216,14.9783483624881,15.7350100161439,4.24764668381513,-2.88515,-4.87375,-8.48425
5179,12,53,4,26,14.9783483624881,14.870538425925,4.92847986471609,3.96569733907699,1,0,0.576090321634158,11.0216516375119,1,1.0,2.0,3.0,14.870538425925,4.92847986471609,3.96569733907699,0.0,0.899010619003093,29.8488867884131,4.92847986471609,3.96569733907699,-1.0,-7.73355,-8.77355
5183,12,55,1,37,0.0,7.39133829440482,4.85741958382638,8.06748800327333,3,0,0.0,37.0,0,,,,,,,0.0,1.18546269299986,7.39133829440482,4.85741958382638,8.06748800327333,-8.172,-10.4271,-7.69485
5184,12,55,2,37,8.06748800327333,6.39168358642813,14.0980137821626,9.42805460142996,2,1,0.218040216304685,28.9325119967267,1,3.0,2.0,1.0,9.42805460142996,14.0980137821626,6.39168358642813,0.0,1.75078296900028,6.39168358642813,14.0980137821626,17.4955426047033,-9.06765,-4.8379,-5.3811
5185,12,55,3,37,14.0980137821626,7.20405058957734,16.4833769363603,10.3731608563213,2,0,0.381027399517908,22.9019862178374,1,2.0,3.0,1.0,16.4833769363603,10.3731608563213,7.20405058957734,0.0,0.833186233998276,7.20405058957734,30.5813907185229,10.3731608563213,-8.39215,-2.78925,-6.409
5186,12,55,4,37,30.5813907185229,7.57629535069027,0.926380644546932,10.3395754580879,2,0,0.826524073473592,6.4186092814771,2,2.0,3.0,1.0,0.926380644546932,10.3395754580879,7.57629535069027,0.0,1.89416195100057,7.57629535069027,31.5077713630698,10.3395754580879,-8.0792,-7.52325,-6.3714
5187,12,55,5,37,31.5077713630698,6.96201770812908,0.352478144924385,9.91096437693698,3,1,0.851561388191077,5.49222863693017,3,2.0,3.0,1.0,0.352478144924385,9.91096437693698,6.96201770812908,0.0,2.88573984299728,6.96201770812908,31.8602495079942,9.91096437693698,-8.50395,-8.26925,-6.5875
5188,12,55,6,37,9.91096437693698,14.8215188516723,1.89264302844831,9.1386605535408,3,0,0.267863902079378,27.089035623063,1,3.0,1.0,2.0,9.1386605535408,14.8215188516723,1.89264302844831,0.0,2.74324781801261,14.8215188516723,1.89264302844831,19.0496249304778,-4.8235,-13.3326,-5.14575
5189,12,55,7,37,19.0496249304778,13.2265513284339,2.29250304732142,-1.7058279326057,1,1,0.514854727850751,17.9503750695222,2,3.0,1.0,2.0,-1.7058279326057,13.2265513284339,2.29250304732142,0.0,1.49033935499028,13.2265513284339,2.29250304732142,17.3437969978721,-5.00025,-12.9234,-13.0394
5190,12,55,8,37,13.2265513284339,12.9871167980498,2.38747746032003,-2.12797254272564,1,0,0.357474360227943,23.7734486715661,1,1.0,2.0,3.0,12.9871167980498,2.38747746032003,-2.12797254272564,0.0,0.827304073987762,26.2136681264837,2.38747746032003,-2.12797254272564,-2.90285,-12.96385,-14.92085
5191,12,55,9,37,26.2136681264837,14.4556482317695,0.969545686266283,9.55477066287626,1,0,0.708477516931992,10.7863318735163,2,1.0,3.0,2.0,14.4556482317695,9.55477066287626,0.969545686266283,0.0,0.791743572000996,40.6693163582532,0.969545686266283,9.55477066287626,-1.0,-14.15025,-6.74625
5192,12,56,1,72,0.0,5.78711059830718,5.80992830600933,4.7736817292499,2,0,0.0,72.0,0,,,,,,,0.0,1.09340176099795,5.78711059830718,5.80992830600933,4.7736817292499,-16.1646,-16.44665,-17.20535
5193,12,56,2,72,5.80992830600933,5.58184945977912,5.46231217941716,5.15672906548665,2,0,0.080693448694574,66.1900716939907,1,2.0,1.0,3.0,5.46231217941716,5.58184945977912,5.15672906548665,0.0,1.99839435299509,5.58184945977912,11.2722404854265,5.15672906548665,-16.5223,-15.53335,-16.99435
5194,12,56,3,72,11.2722404854265,5.0966314442481,14.1466931420063,5.8913034310514,2,0,0.156558895630923,60.7277595145735,2,2.0,3.0,1.0,14.1466931420063,5.8913034310514,5.0966314442481,0.0,0.943448407007963,5.0966314442481,25.4189336274328,5.8913034310514,-16.84525,-8.7489,-16.20245
5195,12,56,4,72,25.4189336274328,6.87957562130746,14.4775840469959,5.91786583855793,2,0,0.353040744825455,46.5810663725672,3,2.0,1.0,3.0,14.4775840469959,6.87957562130746,5.91786583855793,0.0,0.829233746000682,6.87957562130746,39.8965176744287,5.91786583855793,-15.339,-6.60875,-16.26815
5196,12,56,5,72,39.8965176744287,-1.08863363312024,14.3017283605432,5.62216107849903,2,0,0.554118301033732,32.1034823255713,4,2.0,3.0,1.0,14.3017283605432,5.62216107849903,-1.08863363312024,0.0,0.99445809199824,-1.08863363312024,54.1982460349719,5.62216107849903,-21.04705,-4.64215,-16.52565
5197,12,56,6,72,54.1982460349719,-1.88090670120466,14.8254221929756,6.71397082456854,2,0,0.752753417152387,17.8017539650281,5,2.0,3.0,1.0,14.8254221929756,6.71397082456854,-1.88090670120466,0.0,0.766374444996472,-1.88090670120466,69.0236682279475,6.71397082456854,-21.0394,-2.6693,-15.55115
5198,12,56,7,72,69.0236682279475,-1.84244860286521,13.6265158056126,7.30698614074223,2,0,0.958662058721493,2.97633177205252,6,2.0,3.0,1.0,13.6265158056126,7.30698614074223,-1.84244860286521,0.0,0.933433996004169,-1.84244860286521,82.6501840335601,7.30698614074223,-20.96625,-1.0,-15.02335
5200,13,1,1,34,0.0,5.47028797994911,6.72468786353027,4.65822988499658,2,0,0.0,34.0,0,,,,,,,1.0,,5.47028797994911,6.72468786353027,4.65822988499658,-9.20155,-8.1326,-9.94425
5201,13,1,2,34,6.72468786353027,6.64934893042496,5.64539181294885,4.5654851930309,2,0,0.197784937162655,27.2753121364697,1,2.0,1.0,3.0,5.64539181294885,6.64934893042496,4.5654851930309,1.0,,6.64934893042496,12.3700796764791,4.5654851930309,-8.12835,-7.57355,-10.0488
5202,13,1,3,34,12.3700796764791,7.25643966269713,14.4142369513094,3.18948914505062,2,0,0.363825872837621,21.6299203235209,2,2.0,1.0,3.0,14.4142369513094,7.25643966269713,3.18948914505062,1.0,,7.25643966269713,26.7843166277885,3.18948914505062,-7.70905,-2.81995,-11.5146
5203,13,1,4,34,26.7843166277885,7.61076519454314,0.315599930684824,3.28561173098749,2,0,0.787774018464368,7.21568337221148,3,2.0,1.0,3.0,0.315599930684824,7.61076519454314,3.28561173098749,1.0,,7.61076519454314,27.0999165584733,3.28561173098749,-7.4334,-9.042,-11.4306
5204,13,1,5,34,27.0999165584733,8.48651690634844,1.01918777248114,4.06182923296194,2,0,0.797056369366863,6.90008344152666,4,2.0,1.0,3.0,1.01918777248114,8.48651690634844,4.06182923296194,1.0,,8.48651690634844,28.1191043309545,4.06182923296194,-6.79405,-7.62145,-10.67575
5205,13,1,6,34,28.1191043309545,10.3843116158169,1.51039886105638,5.27699773862049,2,0,0.827032480322191,5.88089566904552,5,2.0,1.0,3.0,1.51039886105638,10.3843116158169,5.27699773862049,1.0,,10.3843116158169,29.6295031920109,5.27699773862049,-5.99825,-6.01845,-9.3338
5206,13,1,7,34,29.6295031920109,9.21512912874795,0.0286187221251981,5.27243268908258,2,0,0.871455976235614,4.37049680798914,6,2.0,1.0,3.0,0.0286187221251981,9.21512912874795,5.27243268908258,1.0,,9.21512912874795,29.6581219141361,5.27243268908258,-6.48045,-8.47805,-9.33475
5207,13,1,8,34,29.6581219141361,9.77880602320201,-0.0931150434044453,5.82894485440574,2,0,0.872297703356943,4.34187808586394,7,2.0,1.0,3.0,-0.0931150434044453,9.77880602320201,5.82894485440574,1.0,,9.77880602320201,29.5650068707316,5.82894485440574,-6.3113,-8.5442,-8.84365
5208,13,1,9,34,29.5650068707316,10.5568524086005,-0.722270591728301,6.3588104623543,2,0,0.869559025609753,4.43499312926838,8,2.0,1.0,3.0,-0.722270591728301,10.5568524086005,6.3588104623543,1.0,,10.5568524086005,28.8427362790033,6.3588104623543,-5.96165,-9.62865,-8.42405
5209,13,1,10,34,28.8427362790033,10.5396750679998,-1.07904302965001,6.89421620701449,1,1,0.848315772911862,5.15726372099668,9,2.0,1.0,3.0,-1.07904302965001,10.5396750679998,6.89421620701449,1.0,,10.5396750679998,27.7636932493533,6.89421620701449,-6.0367,-10.23455,-7.9517
5210,13,1,11,34,10.5396750679998,13.7404610525799,-2.90635188833817,5.97148831909074,1,0,0.309990443176465,23.4603249320002,1,1.0,3.0,2.0,13.7404610525799,5.97148831909074,-2.90635188833817,1.0,,24.2801361205797,-2.90635188833817,5.97148831909074,-2.83385,-14.6799,-8.66225
5211,13,1,12,34,24.2801361205797,13.642648506832,-2.61037000047801,6.00556023683517,1,0,0.714121650605285,9.7198638794203,2,1.0,3.0,2.0,13.642648506832,6.00556023683517,-2.61037000047801,1.0,,37.9227846274117,-2.61037000047801,6.00556023683517,-1.0,-14.45305,-8.72245
5212,13,2,1,56,0.0,6.24010066659469,5.78280839559858,5.42017117523763,3,0,0.0,56.0,0,,,,,,,1.0,,6.24010066659469,5.78280839559858,5.42017117523763,-12.956,-13.3686,-13.7594
5213,13,2,2,56,5.42017117523763,4.90853750613907,6.54106644403873,5.48073373700927,3,0,0.0967887709863862,50.5798288247624,1,3.0,2.0,1.0,5.48073373700927,6.54106644403873,4.90853750613907,1.0,,4.90853750613907,6.54106644403873,10.9009049122469,-14.26215,-12.68775,-12.65085
5214,13,2,3,56,10.9009049122469,5.38605524553975,6.68265429229836,6.10383468878619,3,0,0.194659016290123,45.0990950877531,2,3.0,2.0,1.0,6.10383468878619,6.68265429229836,5.38605524553975,1.0,,5.38605524553975,6.68265429229836,17.0047396010331,-13.67565,-12.47845,-11.07465
5215,13,2,4,56,17.0047396010331,4.41966265227343,7.06674525674387,5.76233257986248,3,0,0.303656064304162,38.9952603989669,3,3.0,2.0,1.0,5.76233257986248,7.06674525674387,4.41966265227343,1.0,,4.41966265227343,7.06674525674387,22.7670721808956,-14.77675,-12.1144,-10.16085
5216,13,2,5,56,22.7670721808956,5.09973351983579,-2.9113286617156,5.80340044498828,3,0,0.406554860373135,33.2329278191044,4,3.0,1.0,2.0,5.80340044498828,5.09973351983579,-2.9113286617156,1.0,,5.09973351983579,-2.9113286617156,28.5704726258838,-13.9952,-18.37415,-8.81875
